10                       -1                       0.1                      60.309990004999996       0.9690009995000004	10                       -1                       0.1                      60.309990004999996       8.044411834736735E-6
10                       -1                       0.1                      60.629990004999996       0.9370009995000004	10                       -1                       0.1                      60.629990004999996       7.917822961504613E-6
10                       -1                       0.1                      61.269990005             0.8730009995000003	10                       -1                       0.1                      61.269990005             7.681335119192846E-6
10                       -1                       0.1                      62.549990005             0.7450009995000002	10                       -1                       0.1                      62.549990005             7.264136456863122E-6
10                       -1                       0.1                      63.829990005             0.6170009995000001	10                       -1                       0.1                      63.829990005             6.909825961090961E-6
10                       -1                       0.1                      65.109990005             0.4890009995	10                       -1                       0.1                      65.109990005             6.6052655013146535E-6
10                       -1                       0.1                      66.389990005             0.36100099949999986	10                       -1                       0.1                      66.389990005             6.340135448946147E-6
10                       -1                       0.1                      67.669990005             0.23300099949999975	10                       -1                       0.1                      67.669990005             6.098896868872881E-6
10                       -1                       0.1                      68.01002855840716        0.19899714415928393	10                       -1                       0.1                      68.01002855840716        6.001941726665653E-6
10                       -1                       0.1                      68.27075037590859        0.1729249624091409	10                       -1                       0.1                      68.27075037590859        5.865163793031086E-6
10                       -1                       0.1                      68.53147219341002        0.14685278065899698	10                       -1                       0.1                      68.53147219341002        5.566149456072808E-6
10                       -1                       0.1                      68.66927475334745        0.13307252466525465	10                       -1                       0.1                      68.66927475334745        5.220589348495213E-6
10                       -1                       0.1                      68.80707731328488        0.11929226867151144	10                       -1                       0.1                      68.80707731328488        4.674210433743677E-6
10                       -1                       0.1                      68.93046396821492        0.106953603178507	10                       -1                       0.1                      68.93046396821492        3.875973188165241E-6
10                       -1                       0.1                      69.03373194360945        0.09662680563905468	10                       -1                       0.1                      69.03373194360945        2.8555336448842788E-6
10                       -1                       0.1                      69.12394661384879        0.08760533861512076	10                       -1                       0.1                      69.12394661384879        1.5944627471630579E-6
10                       -1                       0.1                      69.20474773860022        0.07952522613997814	10                       -1                       0.1                      69.20474773860022        7.630803229362545E-8
10                       -1                       0.1                      69.27746875087651        0.07225312491234881	10                       -1                       0.1                      69.27746875087651        -1.6847827932566096E-6
10                       -1                       0.1                      69.34291766192517        0.06570823380748259	10                       -1                       0.1                      69.34291766192517        -3.649986691245467E-6
10                       -1                       0.1                      69.40836657297383        0.05916334270261636	10                       -1                       0.1                      69.40836657297383        -6.01491438073335E-6
10                       -1                       0.1                      69.4738154840225         0.05261845159775013	10                       -1                       0.1                      69.4738154840225         -8.815367831844196E-6
10                       -1                       0.1                      69.53926439507116        0.046073560492883914	10                       -1                       0.1                      69.53926439507116        -1.2057670773469882E-5
10                       -1                       0.1                      69.60471330611982        0.03952866938801769	10                       -1                       0.1                      69.60471330611982        -1.570793606138687E-5
10                       -1                       0.1                      69.67016221716848        0.032983778283151466	10                       -1                       0.1                      69.67016221716848        -1.9679926901075657E-5
10                       -1                       0.1                      69.73561112821714        0.026438887178285242	10                       -1                       0.1                      69.73561112821714        -2.3828910432779018E-5
10                       -1                       0.1                      69.8010600392658         0.019893996073419018	10                       -1                       0.1                      69.8010600392658         -2.795701361999121E-5
10                       -1                       0.1                      69.86650895031447        0.013349104968552792	10                       -1                       0.1                      69.86650895031447        -3.1833517506733957E-5
10                       -1                       0.1                      69.93195786136313        0.00680421386368657	10                       -1                       0.1                      69.93195786136313        -3.5228430317494625E-5
10                       -1                       0.1                      69.99086188130693        9.138118693066133E-4	10                       -1                       0.1                      69.99086188130693        -3.769515526499724E-5
10                       -1                       0.1                      70.04387549925634        -0.00438754992563517	10                       -1                       0.1                      70.04387549925634        -3.936923189949005E-5
10                       -1                       0.1                      70.09688911720576        -0.009688911720576954	10                       -1                       0.1                      70.09688911720576        -4.051551835935946E-5
10                       -1                       0.1                      70.14990273515518        -0.014990273515518737	10                       -1                       0.1                      70.14990273515518        -4.1136740598184715E-5
10                       -1                       0.1                      70.2029163531046         -0.02029163531046052	10                       -1                       0.1                      70.2029163531046         -4.1273214092927776E-5
10                       -1                       0.1                      70.25592997105402        -0.025592997105402304	10                       -1                       0.1                      70.25592997105402        -4.098782405526812E-5
10                       -1                       0.1                      70.30894358900343        -0.030894358900344088	10                       -1                       0.1                      70.30894358900343        -4.035562608644172E-5
10                       -1                       0.1                      70.36195720695285        -0.03619572069528587	10                       -1                       0.1                      70.36195720695285        -3.945472098853631E-5
10                       -1                       0.1                      70.41497082490227        -0.041497082490227655	10                       -1                       0.1                      70.41497082490227        -3.8359319508754465E-5
10                       -1                       0.1                      70.46798444285169        -0.04679844428516944	10                       -1                       0.1                      70.46798444285169        -3.713527871272197E-5
10                       -1                       0.1                      70.5209980608011         -0.05209980608011122	10                       -1                       0.1                      70.5209980608011         -3.5837874279485094E-5
10                       -1                       0.1                      70.57401167875052        -0.057401167875053005	10                       -1                       0.1                      70.57401167875052        -3.4511295390099725E-5
10                       -1                       0.1                      70.62702529669994        -0.06270252966999479	10                       -1                       0.1                      70.62702529669994        -3.31892850699652E-5
10                       -1                       0.1                      70.68003891464936        -0.06800389146493657	10                       -1                       0.1                      70.68003891464936        -3.1896418765329536E-5
10                       -1                       0.1                      70.73305253259878        -0.07330525325987836	10                       -1                       0.1                      70.73305253259878        -3.064964007681078E-5
10                       -1                       0.1                      70.7860661505482         -0.07860661505482014	10                       -1                       0.1                      70.7860661505482         -2.9459802556546848E-5
10                       -1                       0.1                      70.83907976849761        -0.08390797684976192	10                       -1                       0.1                      70.83907976849761        -2.833307408404324E-5
10                       -1                       0.1                      70.89209338644703        -0.0892093386447037	10                       -1                       0.1                      70.89209338644703        -2.7272137891762766E-5
10                       -1                       0.1                      70.94510700439645        -0.09451070043964549	10                       -1                       0.1                      70.94510700439645        -2.6277174185437588E-5
10                       -1                       0.1                      70.99812062234587        -0.09981206223458727	10                       -1                       0.1                      70.99812062234587        -2.5346634773452983E-5
10                       -1                       0.1                      71.05113424029528        -0.10511342402952906	10                       -1                       0.1                      71.05113424029528        -2.447783682785663E-5
10                       -1                       0.1                      71.1041478582447         -0.11041478582447084	10                       -1                       0.1                      71.1041478582447         -2.366740638400043E-5
10                       -1                       0.1                      71.15716147619412        -0.11571614761941262	10                       -1                       0.1                      71.15716147619412        -2.291160145668499E-5
10                       -1                       0.1                      71.21017509414354        -0.12101750941435441	10                       -1                       0.1                      71.21017509414354        -2.2206541365941432E-5
10                       -1                       0.1                      71.26318871209295        -0.1263188712092962	10                       -1                       0.1                      71.26318871209295        -2.1548364639703148E-5
10                       -1                       0.1                      71.31620233004237        -0.13162023300423797	10                       -1                       0.1                      71.31620233004237        -2.0933333598915735E-5
10                       -1                       0.1                      71.36921594799179        -0.13692159479917976	10                       -1                       0.1                      71.36921594799179        -2.0357899873083694E-5
10                       -1                       0.1                      71.42222956594121        -0.14222295659412154	10                       -1                       0.1                      71.42222956594121        -1.981874182002127E-5
10                       -1                       0.1                      71.47524318389063        -0.14752431838906332	10                       -1                       0.1                      71.47524318389063        -1.9312782152458815E-5
10                       -1                       0.1                      71.52825680184004        -0.1528256801840051	10                       -1                       0.1                      71.52825680184004        -1.883719195729224E-5
10                       -1                       0.1                      71.58127041978946        -0.1581270419789469	10                       -1                       0.1                      71.58127041978946        -1.838938565275812E-5
10                       -1                       0.1                      71.63428403773888        -0.16342840377388868	10                       -1                       0.1                      71.63428403773888        -1.796701017631684E-5
10                       -1                       0.1                      71.7403112736377         -0.17403112736377047	10                       -1                       0.1                      71.7403112736377         -1.7185884911237916E-5
10                       -1                       0.1                      71.84633850953652        -0.18463385095365226	10                       -1                       0.1                      71.84633850953652        -1.648533858352539E-5
10                       -1                       0.1                      71.95236574543534        -0.19523657454353582	10                       -1                       0.1                      71.95236574543534        -1.5852645826706804E-5
10                       -1                       0.1                      72.05839298133417        -0.20583929813341584	10                       -1                       0.1                      72.05839298133417        -1.5277469109624497E-5
10                       -1                       0.1                      72.16442021723299        -0.2164420217232994	10                       -1                       0.1                      72.16442021723299        -1.4751456965160449E-5
10                       -1                       0.1                      72.27044745313181        -0.2270447453131812	10                       -1                       0.1                      72.27044745313181        -1.4267833021704436E-5
10                       -1                       0.1                      72.37647468903063        -0.23764746890306299	10                       -1                       0.1                      72.37647468903063        -1.3821056113403846E-5
10                       -1                       0.1                      72.58852916082827        -0.25885291608282657	10                       -1                       0.1                      72.58852916082827        -1.3015687508644202E-5
10                       -1                       0.1                      72.80058363262592        -0.2800583632625919	10                       -1                       0.1                      72.80058363262592        -1.2313410615461573E-5
10                       -1                       0.1                      73.01263810442356        -0.3012638104423573	10                       -1                       0.1                      73.01263810442356        -1.1694188079486456E-5
10                       -1                       0.1                      73.2246925762212         -0.32246925762212086	10                       -1                       0.1                      73.2246925762212         -1.1142678075093527E-5
10                       -1                       0.1                      73.43674704801884        -0.34367470480188445	10                       -1                       0.1                      73.43674704801884        -1.0647204498324128E-5
10                       -1                       0.1                      73.64880151981649        -0.364880151981648	10                       -1                       0.1                      73.64880151981649        -1.0198784294794021E-5
10                       -1                       0.1                      73.86085599161413        -0.38608559916141333	10                       -1                       0.1                      73.86085599161413        -9.790389401445162E-6
10                       -1                       0.1                      74.07291046341177        -0.40729104634117874	10                       -1                       0.1                      74.07291046341177        -9.416423640240534E-6
10                       -1                       0.1                      74.49701940700707        -0.4497019407007077	10                       -1                       0.1                      74.49701940700707        -8.75024223150921E-6
10                       -1                       0.1                      74.92112835060237        -0.4921128350602366	10                       -1                       0.1                      74.92112835060237        -8.177785923244178E-6
10                       -1                       0.1                      75.34523729419767        -0.5345237294197673	10                       -1                       0.1                      75.34523729419767        -7.680367277034756E-6
10                       -1                       0.1                      75.76934623779297        -0.576934623779298	10                       -1                       0.1                      75.76934623779297        -7.2434933811318184E-6
10                       -1                       0.1                      76.19345518138827        -0.6193455181388288	10                       -1                       0.1                      76.19345518138827        -6.856118778532639E-6
10                       -1                       0.1                      76.61756412498357        -0.6617564124983577	10                       -1                       0.1                      76.61756412498357        -6.509789704635609E-6
10                       -1                       0.1                      77.04167306857887        -0.7041673068578866	10                       -1                       0.1                      77.04167306857887        -6.19794944398704E-6
10                       -1                       0.1                      77.46578201217417        -0.7465782012174174	10                       -1                       0.1                      77.46578201217417        -5.915430205335092E-6
10                       -1                       0.1                      77.571809248073          -0.7571809248073009	10                       -1                       0.1                      77.571809248073          -5.849165277753623E-6
10                       -1                       0.1                      77.78386371987064        -0.7783863719870645	10                       -1                       0.1                      77.78386371987064        -5.72095334566237E-6
10                       -1                       0.1                      77.88989095576946        -0.7889890955769463	10                       -1                       0.1                      77.88989095576946        -5.659003907793982E-6
10                       -1                       0.1                      77.94290457371888        -0.7942904573718881	10                       -1                       0.1                      77.94290457371888        -5.628549166228287E-6
10                       -1                       0.1                      78.0489318096177         -0.8048931809617699	10                       -1                       0.1                      78.0489318096177         -5.568611867983329E-6
10                       -1                       0.1                      78.10194542756712        -0.8101945427567117	10                       -1                       0.1                      78.10194542756712        -5.539126919184729E-6
10                       -1                       0.1                      78.20797266346594        -0.8207972663465952	10                       -1                       0.1                      78.20797266346594        -5.48108338626723E-6
10                       -1                       0.1                      78.26098628141536        -0.826098628141537	10                       -1                       0.1                      78.26098628141536        -5.452521096730676E-6
10                       -1                       0.1                      78.36701351731418        -0.836701351731417	10                       -1                       0.1                      78.36701351731418        -5.396278461516079E-6
10                       -1                       0.1                      78.4200271352636         -0.8420027135263588	10                       -1                       0.1                      78.4200271352636         -5.368594690498866E-6
10                       -1                       0.1                      78.52605437116242        -0.8526054371162424	10                       -1                       0.1                      78.52605437116242        -5.314067987948553E-6
10                       -1                       0.1                      78.57906798911183        -0.8579067989111842	10                       -1                       0.1                      78.57906798911183        -5.287221829898708E-6
10                       -1                       0.1                      78.68509522501066        -0.868509522501066	10                       -1                       0.1                      78.68509522501066        -5.234331829509146E-6
10                       -1                       0.1                      78.73810884296007        -0.8738108842960077	10                       -1                       0.1                      78.73810884296007        -5.208284956769838E-6
10                       -1                       0.1                      78.76461565193478        -0.8764615651934768	10                       -1                       0.1                      78.76461565193478        -5.19535951570659E-6
10                       -1                       0.1                      78.8176292698842         -0.8817629269884186	10                       -1                       0.1                      78.8176292698842         -5.1696996037184425E-6
10                       -1                       0.1                      78.8441360788589         -0.8844136078858895	10                       -1                       0.1                      78.8441360788589         -5.156964874893081E-6
10                       -1                       0.1                      78.89714969680831        -0.8897149696808313	10                       -1                       0.1                      78.89714969680831        -5.131682244272429E-6
10                       -1                       0.1                      78.92365650578301        -0.8923656505783023	10                       -1                       0.1                      78.92365650578301        -5.11913398965549E-6
10                       -1                       0.1                      78.97667012373243        -0.897667012373244	10                       -1                       0.1                      78.97667012373243        -5.094220109085465E-6
10                       -1                       0.1                      79.00317693270713        -0.9003176932707149	10                       -1                       0.1                      79.00317693270713        -5.081854145975912E-6
10                       -1                       0.1                      79.05619055065655        -0.9056190550656567	10                       -1                       0.1                      79.05619055065655        -5.057300804076056E-6
10                       -1                       0.1                      79.08269735963125        -0.9082697359631258	10                       -1                       0.1                      79.08269735963125        -5.045113097394429E-6
10                       -1                       0.1                      79.13571097758067        -0.9135710977580676	10                       -1                       0.1                      79.13571097758067        -5.020912344903876E-6
10                       -1                       0.1                      79.16221778655537        -0.9162217786555367	10                       -1                       0.1                      79.16221778655537        -5.008898980878133E-6
10                       -1                       0.1                      79.21523140450479        -0.9215231404504785	10                       -1                       0.1                      79.21523140450479        -4.9850431065103035E-6
10                       -1                       0.1                      79.2417382134795         -0.9241738213479495	10                       -1                       0.1                      79.2417382134795         -4.97320028727236E-6
10                       -1                       0.1                      79.29475183142891        -0.9294751831428911	10                       -1                       0.1                      79.29475183142891        -4.94968180691051E-6
10                       -1                       0.1                      79.32125864040361        -0.932125864040362	10                       -1                       0.1                      79.32125864040361        -4.938005845880448E-6
10                       -1                       0.1                      79.37427225835303        -0.9374272258353038	10                       -1                       0.1                      79.37427225835303        -4.914817493829955E-6
10                       -1                       0.1                      79.40077906732773        -0.9400779067327747	10                       -1                       0.1                      79.40077906732773        -4.903304811638967E-6
10                       -1                       0.1                      79.45379268527715        -0.9453792685277165	10                       -1                       0.1                      79.45379268527715        -4.880439532752304E-6
10                       -1                       0.1                      79.48029949425185        -0.9480299494251856	10                       -1                       0.1                      79.48029949425185        -4.869086653202208E-6
10                       -1                       0.1                      79.53331311220127        -0.9533313112201274	10                       -1                       0.1                      79.53331311220127        -4.846537595044732E-6
10                       -1                       0.1                      79.55981992117597        -0.9559819921175964	10                       -1                       0.1                      79.55981992117597        -4.835341141599928E-6
10                       -1                       0.1                      79.57307332566333        -0.9573073325663337	10                       -1                       0.1                      79.57307332566333        -4.829762295530558E-6
10                       -1                       0.1                      79.59958013463803        -0.9599580134638046	10                       -1                       0.1                      79.59958013463803        -4.818642908074904E-6
10                       -1                       0.1                      79.61283353912539        -0.9612833539125383	10                       -1                       0.1                      79.61283353912539        -4.813102342195912E-6
10                       -1                       0.1                      79.63934034810009        -0.9639340348100092	10                       -1                       0.1                      79.63934034810009        -4.802059127513208E-6
10                       -1                       0.1                      79.65259375258745        -0.9652593752587464	10                       -1                       0.1                      79.65259375258745        -4.796556445262355E-6
10                       -1                       0.1                      79.67910056156215        -0.9679100561562155	10                       -1                       0.1                      79.67910056156215        -4.7855885991753665E-6
10                       -1                       0.1                      79.69235396604951        -0.969235396604951	10                       -1                       0.1                      79.69235396604951        -4.780123402826352E-6
10                       -1                       0.1                      79.71886077502421        -0.9718860775024218	10                       -1                       0.1                      79.71886077502421        -4.769230138019783E-6
10                       -1                       0.1                      79.73211417951157        -0.9732114179511572	10                       -1                       0.1                      79.73211417951157        -4.763802037437091E-6
10                       -1                       0.1                      79.75862098848627        -0.9758620988486264	10                       -1                       0.1                      79.75862098848627        -4.752982579174031E-6
10                       -1                       0.1                      79.77187439297363        -0.9771874392973636	10                       -1                       0.1                      79.77187439297363        -4.747591189817441E-6
10                       -1                       0.1                      79.79838120194833        -0.9798381201948345	10                       -1                       0.1                      79.79838120194833        -4.7368447744450075E-6
10                       -1                       0.1                      79.81163460643569        -0.9811634606435682	10                       -1                       0.1                      79.81163460643569        -4.7314897171941774E-6
10                       -1                       0.1                      79.83814141541039        -0.9838141415410391	10                       -1                       0.1                      79.83814141541039        -4.7208155917724865E-6
10                       -1                       0.1                      79.85139481989775        -0.9851394819897763	10                       -1                       0.1                      79.85139481989775        -4.7154964928009615E-6
10                       -1                       0.1                      79.87790162887245        -0.9877901628872454	10                       -1                       0.1                      79.87790162887245        -4.704893914881776E-6
10                       -1                       0.1                      79.89115503335981        -0.9891155033359809	10                       -1                       0.1                      79.89115503335981        -4.69961040556032E-6
10                       -1                       0.1                      79.91766184233451        -0.9917661842334518	10                       -1                       0.1                      79.91766184233451        -4.68907864299821E-6
10                       -1                       0.1                      79.93091524682187        -0.9930915246821872	10                       -1                       0.1                      79.93091524682187        -4.683830359803212E-6
10                       -1                       0.1                      79.95742205579657        -0.9957422055796563	10                       -1                       0.1                      79.95742205579657        -4.673368690575032E-6
10                       -1                       0.1                      79.98999000500001        -0.9989990005000013	10                       -1                       0.1                      79.98999000500001        -4.660578172713979E-6
10                       -1                       0.1                      79.99999000500002        -0.9999999981268758	10                       -1                       0.1                      79.99999000500002        -4.586225264236982E-6
